# Every line that begins with # is a comment
# File name format: graph_n_m.txt, where n: number of vertices and m: number of edges
# Landscape consists of 10 "squares" by 10 "squares" (like a chessboard), indexed from 0 through 9
# Each "square" is 100x100.
# Vertices: Index, SquareX, SquareY
Vertices
454,514,144
454,517,1086
454,520,451
454,521,691
454,532,1555
454,533,657
454,535,985
454,536,1101
454,540,818
454,541,612
454,544,1508
454,547,533
454,548,643
454,553,1119
454,557,737
454,559,1159
454,564,876
454,571,503
454,572,644
454,574,1546
454,578,966
454,580,341
454,584,761
454,587,1047
454,590,614
454,594,999
454,599,86
454,607,814
454,609,1319
454,613,591
454,614,800
454,616,403
454,619,271
454,620,587
454,634,880
454,636,485
454,637,771
454,638,204
454,639,580
454,643,430
454,644,332
454,645,537
454,648,811
454,650,1301
454,651,522
454,652,337
454,655,131
454,658,696
454,661,1073
454,666,1298
454,670,267
454,671,645
454,673,801
454,674,911
454,679,133
454,682,637
454,684,401
454,685,867
454,688,458
454,692,1206
454,694,456
454,697,845
454,702,429
454,703,788
454,704,338
454,711,655
454,712,751
454,714,316
454,715,466
454,719,565
454,720,1077
454,726,1434
454,731,899
454,732,1478
454,735,1382
454,736,257
454,739,1680
454,740,1308
454,747,475
454,749,1121
454,751,700
454,759,692
454,766,974
454,768,789
454,775,218
454,777,608
454,780,1080
454,781,534
454,784,281
454,785,1180
454,787,247
454,789,857
454,799,1107
454,802,1595
454,804,341
454,814,993
454,817,708
454,818,942
454,819,1322
454,821,864
454,827,1034
454,828,927
454,829,444
454,834,529
454,838,704
454,841,426
454,842,1215
454,856,1049
454,858,405
454,862,579
454,865,1529
454,868,285
454,869,345
454,872,1780
454,874,1027
454,875,868
454,882,524
454,884,1291
454,885,1017
454,892,1773
454,895,1589
454,898,965
454,902,295
454,903,522
454,904,612
454,905,770
454,908,408
454,916,428
454,919,1161
454,920,1010
454,924,823
454,925,371
454,928,435
454,932,830
454,934,992
454,938,1071
454,940,1070
454,944,1122
454,947,1040
454,953,445
454,954,831
454,955,1412
454,958,507
454,962,1934
454,974,458
454,975,1109
454,980,1033
454,984,1251
454,985,780
455,461,534
455,462,202
455,464,157
455,466,606
455,469,487
455,470,167
455,472,1107
455,474,1277
455,475,967
455,477,1081
455,483,1130
455,484,420
455,486,56
455,496,1466
455,497,720
455,498,729
455,506,917
455,513,671
455,518,245
455,523,1348
455,525,545
455,533,1315
455,536,883
455,538,141
455,541,661
455,542,732
455,544,792
455,545,849
455,546,420
455,548,949
455,550,569
455,551,693
455,555,477
455,559,880
455,560,1008
455,566,1526
455,569,344
455,575,746
455,579,649
455,584,481
455,591,624
455,593,37
455,594,1038
455,596,588
455,599,1303
455,608,948
455,610,987
455,613,799
455,625,691
455,626,2031
455,637,1184
455,638,1077
455,643,1156
455,649,1123
455,654,967
455,655,1425
455,659,1600
455,661,1044
455,664,265
455,670,1095
455,674,878
455,676,1332
455,678,802
455,681,937
455,682,1037
455,683,855
455,701,1340
455,703,445
455,704,1020
455,706,435
455,708,202
455,709,201
455,712,767
455,714,1146
455,719,536
455,724,1027
455,733,565
455,735,167
455,736,1052
455,737,1200
455,746,456
455,749,355
455,757,401
455,763,673
455,766,395
455,767,556
455,769,809
455,774,904
455,783,367
455,787,823
455,790,614
455,795,900
455,801,704
455,802,292
455,804,868
455,807,589
455,808,834
455,818,627
455,827,126
455,830,795
455,831,1141
455,836,377
455,840,184
455,846,337
455,848,1036
455,857,605
455,859,939
455,860,1021
455,861,874
455,865,67
455,869,1972
455,872,489
455,877,1056
455,880,366
455,889,592
455,891,1126
455,902,1573
455,907,651
455,911,883
455,918,997
455,919,260
455,920,492
455,921,291
455,922,470
455,923,720
455,926,761
455,934,964
455,937,329
455,945,266
455,947,291
455,949,402
455,951,761
455,961,792
455,962,202
455,969,809
455,970,781
455,972,735
455,974,792
455,975,823
455,977,428
455,979,1376
455,987,1092
455,992,393
455,995,534
455,997,582
455,998,965
456,458,605
456,463,511
456,464,458
456,465,410
456,473,227
456,484,177
456,488,461
456,490,661
456,494,1293
456,495,1121
456,497,185
456,500,181
456,501,591
456,504,376
456,507,436
456,511,191
456,513,1012
456,514,1014
456,515,511
456,522,912
456,525,143
456,531,452
456,538,769
456,540,933
456,541,317
456,542,658
456,543,430
456,546,255
456,551,444
456,552,826
456,553,1206
456,555,176
456,559,594
456,567,353
456,570,962
456,571,921
456,572,885
456,574,126
456,588,692
456,593,405
456,594,624
456,595,329
456,596,354
456,597,513
456,598,533
456,600,709
456,603,968
456,605,1669
456,607,404
456,609,480
456,610,743
456,616,844
456,620,814
456,624,604
456,629,572
456,635,418
456,636,493
456,638,1170
456,643,594
456,645,593
456,648,464
456,650,124
456,651,606
456,652,828
456,653,447
456,655,1462
456,657,574
456,659,863
456,661,220
456,662,985
456,666,119
456,669,570
456,670,563
456,676,839
456,677,373
456,678,895
456,681,584
456,683,677
456,690,958
456,693,691
456,695,549
456,704,855
456,706,192
456,707,335
456,709,624
456,712,315
456,713,1449
456,719,313
456,722,364
456,724,777
456,728,348
456,743,140
456,745,888
456,747,517
456,748,527
456,749,635
456,750,59
456,753,737
456,757,338
456,767,295
456,768,564
456,776,362
456,782,865
456,786,636
456,792,583
456,795,574
456,797,553
456,798,383
456,800,293
456,802,431
456,804,971
456,805,373
456,807,160
456,813,361
456,817,418
456,820,611
456,821,136
456,822,522
456,826,244
456,827,368
456,830,327
456,834,653
456,841,639
456,845,1197
456,853,604
456,862,772
456,864,311
456,865,444
456,870,510
456,873,918
456,876,227
456,878,1082
456,882,314
456,886,112
456,887,906
456,894,268
456,897,443
456,901,638
456,903,561
456,904,245
456,905,249
456,910,380
456,912,791
456,915,1341
456,916,614
456,919,510
456,921,446
456,929,369
456,930,1107
456,932,217
456,934,865
456,938,764
456,944,1448
456,947,388
456,951,1065
456,954,162
456,957,1282
456,958,753
456,960,651
456,961,507
456,962,529
456,965,755
456,967,908
456,968,349
456,974,497
456,975,380
456,978,188
456,979,824
456,982,168
456,984,254
456,986,433
456,995,211
457,461,322
457,465,824
457,470,1100
457,477,502
457,481,1479
457,486,848
457,487,1212
457,492,952
457,495,544
457,496,735
457,504,554
457,505,390
457,512,960
457,516,1439
457,520,743
457,521,199
457,523,498
457,529,181
457,533,234
457,534,308
457,535,251
457,537,776
457,541,523
457,546,718
457,547,326
457,552,440
457,553,221
457,557,532
457,558,139
457,560,317
457,578,714
457,580,413
457,581,423
457,586,427
457,590,570
457,593,880
457,594,1360
457,599,810
457,601,583
457,605,178
457,606,193
457,607,427
457,612,662
457,618,302
457,619,589
457,629,1634
457,631,992
457,632,792
457,635,1061
457,638,405
457,644,648
457,645,183
457,647,167
457,649,1192
457,651,896
457,653,637
457,661,1050
457,663,794
457,665,830
457,666,862
457,672,472
457,674,146
457,680,941
457,682,894
457,684,1142
457,685,527
457,691,711
457,692,555
457,701,230
457,705,502
457,708,617
457,712,1664
457,727,393
457,728,728
457,730,1296
457,732,272
457,735,772
457,741,540
457,742,466
457,745,98
457,748,322
457,750,770
457,752,764
457,754,1144
457,756,796
457,758,1056
457,759,163
457,761,546
457,762,426
457,766,647
457,767,808
457,769,182
457,770,40
457,773,1160
457,775,697
457,777,455
457,778,1296
457,781,758
457,783,1109
457,784,622
457,786,394
457,787,484
457,790,225
457,792,731
457,795,1028
457,797,995
457,799,823
457,800,728
457,802,602
457,804,387
457,811,583
457,814,1053
457,826,675
457,828,808
457,829,444
457,830,741
457,833,979
457,837,621
457,841,510
457,845,542
457,853,249
457,855,222
457,858,685
457,859,964
457,862,72
457,867,860
457,868,398
457,892,1105
457,896,935
457,897,981
457,907,234
457,911,91
457,913,903
457,916,946
457,928,656
457,932,597
457,933,189
457,942,871
457,944,290
457,945,847
457,953,545
457,958,559
457,967,726
457,969,874
457,973,959
457,975,1294
457,976,401
457,984,702
457,986,592
457,987,708
457,995,869
458,459,635
458,465,600
458,467,362
458,468,902
458,472,571
458,473,687
458,474,1166
458,485,647
458,486,741
458,487,810
458,488,661
458,489,399
458,503,1110
458,506,864
458,507,622
458,508,896
458,515,894
458,518,731
458,521,33
458,530,211
458,533,456
458,537,490
458,545,477
458,547,229
458,553,343
458,555,939
458,561,571
458,562,457
458,567,549
458,568,411
458,572,137
458,575,931
458,583,632
458,584,74
458,592,670
458,595,468
458,596,293
458,598,657
458,611,349
458,624,652
458,626,645
458,627,919
458,635,673
458,640,839
458,641,744
458,642,511
458,644,532
458,650,863
458,651,885
458,655,1043
458,656,620
458,657,771
458,662,379
458,664,818
458,666,497
458,667,584
458,671,420
458,672,353
458,680,933
458,686,770
458,689,602
458,691,599
458,697,98
458,706,391
458,708,638
458,709,457
458,715,589
458,719,493
458,722,544
458,723,187
458,727,395
458,736,783
458,740,424
458,743,499
458,744,357
458,745,471
458,751,1512
458,752,1009
458,755,658
458,758,852
458,761,467
458,762,262
458,765,368
458,769,119
458,770,320
458,772,755
458,773,745
458,776,391
458,781,831
458,782,1000
458,783,695
458,784,588
458,792,642
458,796,331
458,806,180
458,812,1316
458,813,838
458,814,555
458,816,630
458,818,289
458,819,649
458,820,250
458,828,363
458,831,849
458,833,1043
458,838,276
458,841,616
458,850,793
458,852,868
458,854,177
458,855,587
458,865,913
458,866,513
458,868,549
458,869,562
458,872,802
458,876,753
458,879,231
458,882,508
458,886,1191
458,887,239
458,888,608
458,891,616
458,901,858
458,906,357
458,909,1250
458,915,675
458,917,196
458,921,243
458,924,455
458,925,837
458,932,604
458,934,504
458,936,318
458,937,356
458,938,132
458,939,1592
458,942,734
458,947,617
458,948,384
458,949,140
458,956,109
458,958,533
458,959,490
458,960,1016
458,961,813
458,965,1306
458,968,820
458,972,247
458,973,620
458,977,541
458,978,630
458,980,951
458,982,672
458,984,446
458,985,325
458,986,986
458,988,588
458,990,695
458,992,811
459,460,295
459,465,243
459,466,642
459,471,877
459,475,408
459,476,897
459,478,773
459,480,642
459,481,692
459,482,700
459,483,801
459,485,597
459,487,384
459,488,341
459,491,1130
459,497,184
459,503,142
459,509,488
459,515,316
459,521,791
459,532,456
459,534,1273
459,537,214
459,538,570
459,541,291
459,544,1586
459,559,649
459,563,601
459,564,850
459,569,630
459,572,586
459,576,1446
459,584,1001
459,589,465
459,592,758
459,599,852
459,600,595
459,601,588
459,602,510
459,603,1074
459,606,517
459,608,663
459,610,470
459,615,708
459,616,798
459,622,830
459,623,881
459,624,300
459,627,614
459,628,602
459,633,1070
459,635,662
459,638,1144
459,640,238
459,641,107
459,643,385
459,644,399
459,645,545
459,647,911
459,648,295
459,651,346
459,655,720
459,657,194
459,661,141
459,667,1168
459,668,687
459,669,641
459,670,436
459,675,443
459,683,684
459,686,773
459,692,427
459,697,688
459,698,820
459,702,1087
459,704,601
459,707,406
459,709,602
459,712,266
459,713,1126
459,718,174
459,719,245
459,724,908
459,727,615
459,728,837
459,733,150
459,738,454
459,741,927
459,754,315
459,761,166
459,762,791
459,769,647
459,770,1079
459,771,222
459,772,1027
459,775,532
459,777,303
459,788,893
459,791,791
459,792,103
459,794,1236
459,798,606
459,800,307
459,807,139
459,808,340
459,811,407
459,817,443
459,819,207
459,820,635
459,821,296
459,825,846
459,826,427
459,827,500
459,828,396
459,829,420
459,830,70
459,831,506
459,836,242
459,838,790
459,843,1117
459,845,1001
459,853,501
459,858,285
459,862,984
459,865,649
459,866,587
459,868,1021
459,870,547
459,874,350
459,880,628
459,885,676
459,888,110
459,889,769
459,894,132
459,898,584
459,902,854
459,903,719
459,904,164
459,908,431
459,909,808
459,910,355
459,911,820
459,916,453
459,920,429
459,921,536
459,922,624
459,923,453
459,925,367
459,926,255
459,930,663
459,934,1088
459,935,604
459,938,486
459,940,854
459,945,418
459,947,523
459,949,973
459,950,442
459,956,538
459,961,388
459,962,530
459,966,740
459,968,158
459,970,347
459,971,33
459,977,131
459,982,138
459,984,396
459,985,934
459,987,1131
459,989,870
459,990,540
459,993,841
459,994,236
459,997,439
459,999,600
460,465,553
460,467,429
460,468,467
460,469,53
460,470,348
460,472,577
460,473,116
460,474,1037
460,479,613
460,480,870
460,483,1242
460,484,398
460,488,509
460,491,1028
460,497,286
460,502,857
460,504,393
460,513,1386
460,520,656
460,521,1000
460,524,856
460,525,182
460,538,404
460,540,784
460,551,492
460,553,1265
460,564,1243
460,565,831
460,567,654
460,569,537
460,577,1606
460,579,373
460,581,805
460,582,810
460,591,1465
460,593,340
460,603,1087
460,606,603
460,610,754
460,612,680
460,615,1319
460,616,1508
460,622,831
460,624,534
460,629,952
460,636,531
460,637,737
460,650,376
460,651,627
460,653,272
460,654,662
460,661,422
460,662,963
460,663,138
460,667,1595
460,669,548
460,673,637
460,675,386
460,676,858
460,678,785
460,684,526
460,685,372
460,690,607
460,691,207
460,693,981
460,698,762
460,704,731
460,707,219
460,708,433
460,709,416
460,711,393
460,712,440
460,718,531
460,722,535
460,726,1399
460,736,805
460,739,445
460,749,626
460,754,227
460,761,492
460,762,823
460,767,411
460,768,1051
460,771,430
460,772,266
460,777,704
460,778,163
460,780,359
460,783,205
460,785,756
460,786,933
460,788,1040
460,789,86
460,793,606
460,800,488
460,809,978
460,810,889
460,821,112
460,825,979
460,826,227
460,835,205
460,840,240
460,844,953
460,845,2000
460,846,479
460,849,151
460,854,634
460,858,572
460,860,775
460,865,356
460,868,1525
460,870,600
460,871,831
460,872,118
460,874,54
460,876,81
460,879,717
460,884,916
460,886,39
460,891,476
460,896,215
460,900,423
460,902,728
460,906,988
460,907,654
460,910,485
460,913,664
460,915,1656
460,919,655
460,923,590
460,928,506
460,933,830
460,936,532
460,937,644
460,939,606
460,940,428
460,941,591
460,946,902
460,949,565
460,950,1123
460,957,987
460,969,328
460,971,302
460,975,224
460,978,33
460,980,668
460,983,568
460,989,700
460,990,608
460,995,281
460,996,576
460,999,569
461,462,394
461,467,389
461,470,770
461,471,197
461,475,1062
461,485,482
461,492,1017
461,495,907
461,497,312
461,504,316
461,510,394
461,511,467
461,518,554
461,521,154
461,523,706
461,524,424
461,527,220
461,528,772
461,529,470
461,531,778
461,533,308
461,537,648
461,538,431
461,539,904
461,543,252
461,544,802
461,545,460
461,547,140
461,549,565
461,551,607
461,555,362
461,563,373
461,564,374
461,567,751
461,569,323
461,574,403
461,575,1072
461,576,647
461,577,645
461,580,426
461,584,89
461,586,485
461,588,282
461,590,353
461,591,440
461,592,548
461,593,1126
461,598,669
461,599,848
461,603,775
461,610,439
461,613,292
461,614,321
461,619,532
461,620,387
461,621,778
461,622,323
461,625,535
461,627,867
461,630,121
461,635,415
461,636,290
461,638,487
461,647,179
461,660,394
461,662,489
461,674,162
461,675,177
461,679,1202
461,681,738
461,682,1037
461,685,286
461,689,1067
461,690,81
461,693,334
461,695,130
461,698,259
461,702,582
461,704,276
461,706,329
461,707,633
461,715,615
461,716,330
461,720,515
461,722,417
461,724,660
461,727,360
461,728,659
461,730,916
461,733,416
461,745,296
461,746,355
461,754,815
461,760,662
461,762,380
461,763,619
461,765,236
461,766,322
461,767,373
461,773,632
461,778,465
461,779,400
461,780,453
461,782,921
461,786,394
461,787,682
461,791,575
461,792,512
461,793,844
461,797,791
461,800,185
461,811,339
461,813,585
461,814,478
461,815,507
461,819,641
461,822,489
461,825,143
461,828,316
461,842,780
461,845,1229
461,848,438
461,850,812
461,854,280
461,857,374
461,858,843
461,859,1408
461,871,273
461,874,825
461,878,843
461,879,123
461,884,461
461,885,291
461,887,696
461,889,643
461,890,387
461,893,288
461,894,587
461,898,86
461,899,724
461,903,247
461,916,722
461,917,243
461,918,445
461,924,703
461,925,1143
461,930,453
461,933,485
461,936,321
461,937,398
461,942,637
461,943,462
461,944,680
461,948,420
461,950,664
461,954,451
461,956,114
461,960,643
461,964,253
461,965,630
461,975,898
461,977,576
461,979,486
461,980,1421
461,981,450
461,986,410
461,990,646
461,991,440
461,997,145
462,465,1089
462,468,803
462,471,467
462,472,563
462,476,557
462,486,291
462,488,1301
462,490,744
462,493,485
462,494,531
462,495,1164
462,497,720
462,499,394
462,501,957
462,504,116
462,505,772
462,507,142
462,508,767
462,509,918
462,516,675
462,521,391
462,522,1358
462,524,1022
462,527,635
462,528,626
462,531,484
462,532,389
462,538,85
462,539,1341
462,540,439
462,543,535
462,545,607
462,549,301
462,554,1365
462,556,928
462,561,308
462,562,118
462,573,450
462,574,392
462,583,321
462,587,465
462,589,880
462,593,365
462,596,628
462,597,387
462,600,498
462,602,479
462,603,1389
462,606,444
462,608,733
462,610,922
462,613,731
462,615,720
462,620,965
462,622,422
462,624,1120
462,627,286
462,629,1223
462,632,859
462,634,849
462,635,53
462,637,452
462,639,1332
462,642,412
462,644,744
462,653,175
462,656,1553
462,659,910
462,662,671
462,666,504
462,668,346
462,670,728
462,671,779
462,674,491
462,677,881
462,678,1166
462,679,1070
462,683,757
462,687,1267
462,690,461
462,692,289
462,697,793
462,699,655
462,708,12
462,714,1458
462,715,1006
462,716,617
462,720,486
462,727,690
462,735,461
462,741,1151
462,743,826
462,747,874
462,748,619
462,757,312
462,758,834
462,767,516
462,774,1504
462,777,751
462,780,615
462,781,879
462,782,1318
462,786,916
462,791,950
462,795,831
462,797,1428
462,805,1137
462,807,919
462,813,1215
462,815,598
462,819,607
462,820,190
462,822,710
462,827,424
462,831,1006
462,832,162
462,842,169
462,845,1050
462,846,37
462,853,1211
462,854,238
462,855,605
462,861,1408
462,862,851
462,863,464
462,868,854
462,870,534
462,874,496
462,876,760
462,878,1021
462,879,293
462,880,86
462,883,874
462,884,1165
462,887,384
462,890,711
462,893,651
462,898,412
462,900,116
462,905,1252
462,909,1460
462,914,909
462,915,1000
462,917,232
462,918,1384
462,920,442
462,921,160
462,923,835
462,925,890
462,927,815
462,929,236
462,934,951
462,940,128
462,942,1088
462,944,886
462,948,91
462,950,968
462,951,552
462,952,917
462,956,519
462,959,822
462,966,328
462,968,1125
462,974,1164
462,977,532
462,981,779
462,984,441
462,988,918
462,994,677
462,998,1394
463,466,778
463,467,941
463,470,1288
463,476,901
463,478,627
463,483,680
463,484,473
463,487,250
463,490,495
